Year,Month,Chamber,CO2,Nitrogen,Treatment,Depth,SampleID,SO4,Cl,Salinity
2008,August,20,0,1,2,80,L20-80,8.967092951,189.1347532,12.11564839
2008,October,1,1,1,4,20,L1-20,-99,-99,-99
2008,October,1,1,1,4,40,L1-40,-99,-99,-99
2008,October,1,1,1,4,80,L1-80,-99,-99,-99
2008,October,2,0,0,1,20,L2-20,-99,-99,-99
2008,October,2,0,0,1,40,L2-40,-99,-99,-99
2008,October,2,0,0,1,80,L2-80,-99,-99,-99
2008,October,3,1,0,3,20,L3-20,-99,-99,-99
2008,October,3,1,0,3,40,L3-40,-99,-99,-99
2008,October,3,1,0,3,80,L3-80,-99,-99,-99
2008,October,4,0,1,2,20,L4-20,-99,-99,-99
2008,October,4,0,1,2,40,L4-40,-99,-99,-99
2008,October,4,0,1,2,80,L4-80,-99,-99,-99
2008,October,5,1,1,4,20,L5-20,-99,-99,-99
2008,October,5,1,1,4,40,L5-40,-99,-99,-99
2008,October,5,1,1,4,80,L5-80,-99,-99,-99
2008,October,6,0,0,1,20,L6-20,-99,-99,-99
2008,October,6,0,0,1,40,L6-40,-99,-99,-99
2008,October,6,0,0,1,80,L6-80,-99,-99,-99
2008,October,7,0,0,1,20,L7-20,-99,-99,-99
2008,October,7,0,0,1,40,L7-40,-99,-99,-99
2008,October,7,0,0,1,80,L7-80,-99,-99,-99
2008,October,8,1,0,3,20,L8-20,-99,-99,-99
2008,October,8,1,0,3,40,L8-40,-99,-99,-99
2008,October,8,1,0,3,80,L8-80,-99,-99,-99
2008,October,9,1,0,3,20,L9-20,-99,-99,-99
2008,October,9,1,0,3,40,L9-40,-99,-99,-99
2008,October,9,1,0,3,80,L9-80,-99,-99,-99
2008,October,10,0,1,2,20,L10-20,-99,-99,-99
2008,October,10,0,1,2,40,L10-40,-99,-99,-99
2008,October,10,0,1,2,80,L10-80,-99,-99,-99
2008,October,11,0,1,2,20,L11-20,11.85757954,220.8107193,14.14475218
2008,October,11,0,1,2,40,L11-40,10.68259513,196.752976,12.60365765
2008,October,11,0,1,2,80,L11-80,7.194946974,176.7176869,11.32023409
2008,October,12,1,1,4,20,L12-20,10.61232065,214.2887729,13.72696836
2008,October,12,1,1,4,40,L12-40,10.60917031,199.6242031,12.78758315
2008,October,12,1,1,4,80,L12-80,8.611759201,189.1728068,12.11808603
2008,October,13,1,0,3,20,L13-20,10.422801,203.5681523,13.04022524
2008,October,13,1,0,3,40,L13-40,8.573767935,176.5546968,11.30979325
2008,October,13,1,0,3,80,L13-80,6.789675608,168.1666855,10.77247276
2008,October,14,0,1,2,20,L14-20,10.39142233,201.6530324,12.9175462
2008,October,14,0,1,2,40,L14-40,8.981222707,171.0269394,10.95569534
2008,October,14,0,1,2,80,L14-80,6.721459763,171.7196897,11.00007164
2008,October,15,1,1,4,20,L15-20,9.082376794,200.3650212,12.83503858
2008,October,15,1,1,4,40,L15-40,8.70966937,186.4059238,11.94084463
2008,October,15,1,1,4,80,L15-80,6.991703057,173.8819464,11.13858181
2008,October,16,0,0,1,20,L16-20,11.18849033,245.5446262,15.7291605
2008,October,16,0,0,1,40,L16-40,10.75486588,209.8072779,13.43989208
2008,October,16,0,0,1,80,L16-80,7.930286962,186.249732,11.93083927
2008,October,17,0,0,1,20,L17-20,9.258047411,206.5020028,13.22816227
2008,October,17,0,0,1,40,L17-40,8.621241422,179.6096474,11.50548773
2008,October,17,0,0,1,80,L17-80,6.854990643,156.0418618,9.995778988
2008,October,18,1,1,4,20,L18-20,8.610885839,200.4332863,12.83941152
2008,October,18,1,1,4,40,L18-40,8.616437929,171.8227362,11.00667261
2008,October,18,1,1,4,80,L18-80,6.854990643,156.0418618,9.995778988
2008,October,19,1,0,3,20,L19-20,4.926107299,168.8688011,10.81744899
2008,October,19,1,0,3,40,L19-40,6.165159077,144.1666008,9.235071742
2008,October,19,1,0,3,80,L19-80,8.35062383,166.468378,10.66368233
2008,October,20,0,1,2,20,L20-20,7.838178415,197.9834697,12.6824808
2008,October,20,0,1,2,40,L20-40,7.050280724,164.5792666,10.54266935
2008,October,20,0,1,2,80,L20-80,8.558484092,176.7333992,11.32124059
2009,May,1,1,1,4,20,L1-20,7.988147224,141.3093371,9.052040712
2009,May,1,1,1,4,40,L1-40,10.68025577,196.7586178,12.60401905
2009,May,1,1,1,4,80,L1-80,7.56996257,165.7684908,10.61884885
2009,May,2,0,0,1,20,L2-20,5.66768559,120.8829901,7.743566714
2009,May,2,0,0,1,40,L2-40,8.926200873,189.6436389,12.14824667
2009,May,2,0,0,1,80,L2-80,6.01338116,190.5544429,12.20659109
2009,May,3,1,0,3,20,L3-20,6.283031815,139.9937659,8.967767653
2009,May,3,1,0,3,40,L3-40,7.725826575,173.5146121,11.11505105
2009,May,3,1,0,3,80,L3-80,4.724142233,147.5711142,9.453158572
2009,May,4,0,1,2,20,L4-20,4.099407361,96.67576869,6.192896892
2009,May,4,0,1,2,40,L4-40,9.041734248,179.8244006,11.51924443
2009,May,4,0,1,2,80,L4-80,8.546849657,179.2522144,11.48259124
2009,May,5,1,1,4,20,L5-20,4.936774797,111.0711707,7.115039711
2009,May,5,1,1,4,40,L5-40,7.908390518,160.8334274,10.30271782
2009,May,5,1,1,4,80,L5-80,5.300499064,147.4157405,9.443205616
2009,May,6,0,0,1,20,L6-20,3.937960075,99.75272214,6.390000838
2009,May,6,0,0,1,40,L6-40,7.828789769,165.5630748,10.60569028
2009,May,6,0,0,1,80,L6-80,5.887367436,159.7000564,10.23011617
2009,May,7,0,0,1,20,L7-20,6.874547723,122.5973484,7.853385332
2009,May,7,0,0,1,40,L7-40,10.88452901,193.9322144,12.42296488
2009,May,7,0,0,1,80,L7-80,8.410043668,182.2371509,11.67380075
2009,May,8,1,0,3,20,L8-20,5.758951965,111.0440903,7.113304991
2009,May,8,1,0,3,40,L8-40,10.03549595,177.6728914,11.38142273
2009,May,8,1,0,3,80,L8-80,7.698190892,168.4548096,10.79092946
2009,May,9,1,0,3,20,L9-20,5.450592639,109.4763047,7.012875545
2009,May,9,1,0,3,40,L9-40,9.399282595,178.8393794,11.45614579
2009,May,9,1,0,3,80,L9-80,7.413256394,165.6972355,10.61428437
2009,May,10,0,1,2,20,L10-20,7.148128509,122.7949224,7.86604156
2009,May,10,0,1,2,40,L10-40,10.6853088,186.1570381,11.92490147
2009,May,10,0,1,2,80,L10-80,8.530723643,180.8226516,11.58319054
2009,May,11,0,1,2,20,L11-20,6.032470368,120.6489986,7.728577649
2009,May,11,0,1,2,40,L11-40,10.59291953,189.3130606,12.12707044
2009,May,11,0,1,2,80,L11-80,8.475639426,187.924598,12.03812809
2009,May,12,1,1,4,20,L12-20,7.599906425,130.1166996,8.335061059
2009,May,12,1,1,4,40,L12-40,10.92030568,191.9330324,12.29490098
2009,May,12,1,1,4,80,L12-80,8.994510293,188.775543,12.09263805
2009,May,13,1,0,3,20,L13-20,5.984934498,118.4486037,7.587624421
2009,May,13,1,0,3,40,L13-40,9.735963818,182.9842877,11.72166095
2009,May,13,1,0,3,80,L13-80,7.511946351,175.4722708,11.24045504
2009,May,14,0,1,2,20,L14-20,5.280786026,110.3019464,7.065764628
2009,May,14,0,1,2,40,L14-40,10.58393637,186.1475317,11.92429251
2009,May,14,0,1,2,80,L14-80,7.674173425,167.8763893,10.75387693
2009,May,15,1,1,4,20,L15-20,5.863225203,124.4148096,7.969808535
2009,May,15,1,1,4,40,L15-40,8.525670618,175.6992948,11.25499778
2009,May,15,1,1,4,80,L15-80,7.907579538,173.4192666,11.10894339
2009,May,16,0,0,1,20,L16-20,4.790923269,105.3846262,6.750770195
2009,May,16,0,0,1,40,L16-40,8.843730505,171.7356276,11.0010926
2009,May,16,0,0,1,80,L16-80,8.410729881,183.5258956,11.75635535
2009,May,17,0,0,1,20,L17-20,5.574142233,115.0267983,7.3684299
2009,May,17,0,0,1,40,L17-40,8.385339988,164.3546685,10.52828201
2009,May,17,0,0,1,80,L17-80,7.766843419,172.6795769,11.06156024
2009,May,18,1,1,4,20,L18-20,4.450935745,100.6305501,6.446232871
2009,May,18,1,1,4,40,L18-40,8.104179663,152.8443441,9.790951924
2009,May,18,1,1,4,80,L18-80,7.651403618,159.4648237,10.2150476
2009,May,19,1,0,3,20,L19-20,5.087367436,114.7275317,7.349259437
2009,May,19,1,0,3,40,L19-40,7.034404242,148.690268,9.52484949
2009,May,19,1,0,3,80,L19-80,7.65308796,160.1064598,10.25614962
2009,May,20,0,1,2,20,L20-20,4.579663132,107.5004231,6.88630423
2009,May,20,0,1,2,40,L20-40,7.919058016,165.4300141,10.59716666
2009,May,20,0,1,2,80,L20-80,7.552776045,169.0519887,10.82918365
2009,July,1,1,1,4,20,L1-20,5.841921397,142.3449365,9.118379296
2009,July,1,1,1,4,40,L1-40,10.03998752,187.481213,12.00972566
2009,July,1,1,1,4,80,L1-80,8.088240799,181.3114245,11.61450043
2009,July,2,0,0,1,20,L2-20,4.049251404,125.7443724,8.054977866
2009,July,2,0,0,1,40,L2-40,8.401403618,178.0337094,11.40453607
2009,July,2,0,0,1,80,L2-80,5.297286338,162.4292807,10.40494523
2009,July,3,1,0,3,20,L3-20,4.635495945,130.8620592,8.38280742
2009,July,3,1,0,3,40,L3-40,7.18621335,165.4537377,10.59868635
2009,July,3,1,0,3,80,L3-80,4.717217717,149.2557405,9.561072612
2009,July,4,0,1,2,20,L4-20,2.546756082,116.6546685,7.472708256
2009,July,4,0,1,2,40,L4-40,7.388396756,162.7892243,10.42800255
2009,July,4,0,1,2,80,L4-80,8.323019339,177.7880959,11.38880252
2009,July,5,1,1,4,20,L5-20,3.055053026,116.4471932,7.459417771
2009,July,5,1,1,4,40,L5-40,6.952245789,149.2050494,9.557825433
2009,July,5,1,1,4,80,L5-80,5.377791641,150.6481805,9.650269746
2009,July,6,0,0,1,20,L6-20,2.962975671,116.2294217,7.445467731
2009,July,6,0,0,1,40,L6-40,7.149469744,157.9697602,10.1192766
2009,July,6,0,0,1,80,L6-80,5.886712414,159.609732,10.22433016
2009,July,7,0,0,1,20,L7-20,5.447691828,128.5947814,8.237569795
2009,July,7,0,0,1,40,L7-40,10.10343107,180.9636671,11.59222373
2009,July,7,0,0,1,80,L7-80,8.460823456,182.1785896,11.67004942
2009,July,8,1,0,3,20,L8-20,4.885745477,118.6630183,7.601359428
2009,July,8,1,0,3,40,L8-40,8.745196507,156.6188999,10.03274298
2009,July,8,1,0,3,80,L8-80,8.249625702,177.9569252,11.39961741
2009,July,9,1,0,3,20,L9-20,4.716313163,124.5407616,7.97787679
2009,July,9,1,0,3,40,L9-40,8.726918278,169.2777997,10.84364869
2009,July,9,1,0,3,80,L9-80,7.448440424,166.4066008,10.659725
2009,July,10,0,1,2,20,L10-20,5.016843419,134.1533427,8.593640952
2009,July,10,0,1,2,40,L10-40,9.893948846,177.6344429,11.37895979
2009,July,10,0,1,2,80,L10-80,8.296163444,179.1577715,11.4765414
2009,July,11,0,1,2,20,L11-20,3.140174672,125.7857828,8.057630542
2009,July,11,0,1,2,40,L11-40,9.61378665,177.4052186,11.36427611
2009,July,11,0,1,2,80,L11-80,7.902869619,178.8308604,11.45560008
2009,July,12,1,1,4,20,L12-20,5.386150967,128.5555148,8.235054451
2009,July,12,1,1,4,40,L12-40,10.07467249,177.7739351,11.3878954
2009,July,12,1,1,4,80,L12-80,8.609638178,178.9720733,11.46464592
2009,July,13,1,0,3,20,L13-20,4.849157829,120.3609027,7.710122758
2009,July,13,1,0,3,40,L13-40,9.152089832,169.9203949,10.88481215
2009,July,13,1,0,3,80,L13-80,7.609606987,172.0737377,11.0227513
2009,July,14,0,1,2,20,L14-20,3.790237056,115.0623977,7.370710334
2009,July,14,0,1,2,40,L14-40,9.486400499,168.5411566,10.79646069
2009,July,14,0,1,2,80,L14-80,8.114036182,178.4228491,11.42946363
2009,July,15,1,1,4,20,L15-20,4.710511541,126.2714245,8.088739854
2009,July,15,1,1,4,40,L15-40,7.549750468,159.0540762,10.18873587
2009,July,15,1,1,4,80,L15-80,7.36830942,169.3084908,10.8456147
2009,July,16,0,0,1,20,L16-20,4.172364317,133.6856417,8.563680892
2009,July,16,0,0,1,40,L16-40,7.956612601,158.5559944,10.15682967
2009,July,16,0,0,1,80,L16-80,8.229351216,180.8072496,11.58220392
2009,July,17,0,0,1,20,L17-20,3.771709295,116.1018054,7.437292863
2009,July,17,0,0,1,40,L17-40,7.553867748,153.9991255,9.864925083
2009,July,17,0,0,1,80,L17-80,8.073300062,179.3244006,11.48721535
2009,July,18,1,1,4,20,L18-20,2.796381784,112.336079,7.196067398
2009,July,18,1,1,4,40,L18-40,6.882563943,134.943921,8.644283934
2009,July,18,1,1,4,80,L18-80,7.21275733,153.1804231,9.812480522
2009,July,19,1,0,3,20,L19-20,3.001185278,113.2836671,7.256768142
2009,July,19,1,0,3,40,L19-40,6.053431067,132.1906911,8.46791712
2009,July,19,1,0,3,80,L19-80,7.410917031,161.1982511,10.32608775
2009,July,20,0,1,2,20,L20-20,1.018902059,115.1997461,7.379508617
2009,July,20,0,1,2,40,L20-40,7.106363069,150.066347,9.612998564
2009,July,20,0,1,2,80,L20-80,7.761540861,171.4695063,10.98404536
2009,September,1,1,1,4,20,L1-20,4.512102308,173.6016925,11.12062926
2009,September,1,1,1,4,40,L1-40,8.149095446,167.2576305,10.71424038
2009,September,1,1,1,4,80,L1-80,8.143262633,177.7344429,11.3853656
2009,September,2,0,0,1,20,L2-20,5.271366188,171.0025952,10.95413589
2009,September,2,0,0,1,40,L2-40,6.87613849,162.2584203,10.39400023
2009,September,2,0,0,1,80,L2-80,6.702121023,185.4360508,11.87871636
2009,September,3,1,0,3,20,L3-20,4.858109794,163.5150635,10.47449846
2009,September,3,1,0,3,40,L3-40,6.324641298,151.0352891,9.675067207
2009,September,3,1,0,3,80,L3-80,4.71893325,152.0186742,9.738061034
2009,September,4,0,1,2,20,L4-20,2.495352464,156.5295063,10.0270166
2009,September,4,0,1,2,40,L4-40,6.043574548,156.0844006,9.998503944
2009,September,4,0,1,2,80,L4-80,8.002963194,177.5640056,11.37444771
2009,September,5,1,1,4,20,L5-20,4.184248284,155.1007334,9.935492047
2009,September,5,1,1,4,40,L5-40,5.481908921,143.739323,9.207701113
2009,September,5,1,1,4,80,L5-80,5.768496569,156.4381946,10.02116734
2009,September,6,0,0,1,20,L6-20,3.570336868,145.498787,9.320409124
2009,September,6,0,0,1,40,L6-40,5.979195259,149.7880677,9.595172509
2009,September,6,0,0,1,80,L6-80,6.098066126,159.3102116,10.20514343
2009,September,7,0,0,1,20,L7-20,6.438646288,168.1132299,10.7690485
2009,September,7,0,0,1,40,L7-40,8.016281971,168.1860931,10.77371598
2009,September,7,0,0,1,80,L7-80,9.245726762,195.9411001,12.55165038
2009,September,8,1,0,3,20,L8-20,5.43169058,149.7382511,9.591981347
2009,September,8,1,0,3,40,L8-40,7.555177792,157.6867701,10.10114877
2009,September,8,1,0,3,80,L8-80,9.439145352,192.2076728,12.31249393
2009,September,9,1,0,3,20,L9-20,5.278540237,159.6456417,10.22663047
2009,September,9,1,0,3,40,L9-40,7.324298191,162.0782793,10.38246073
2009,September,9,1,0,3,80,L9-80,7.800717405,175.9084344,11.26839488
2009,September,10,0,1,2,20,L10-20,3.243262633,180.5778561,11.5675094
2009,September,10,0,1,2,40,L10-40,7.941110418,173.6867137,11.12607556
2009,September,10,0,1,2,80,L10-80,8.926668746,182.6040339,11.69730259
2009,September,11,0,1,2,20,L11-20,2.855396132,167.6773202,10.74112493
2009,September,11,0,1,2,40,L11-40,7.469931379,169.2997743,10.84505634
2009,September,11,0,1,2,80,L11-80,9.724766064,208.4959661,13.35589187
2009,September,12,1,1,4,20,L12-20,6.341796631,188.6502116,12.08460955
2009,September,12,1,1,4,40,L12-40,8.103774173,168.512158,10.79460309
2009,September,12,1,1,4,80,L12-80,7.513038054,158.9577151,10.18256316
2009,September,13,1,0,3,20,L13-20,5.438084841,171.7608181,11.00270625
2009,September,13,1,0,3,40,L13-40,7.389987523,158.4042877,10.14711162
2009,September,13,1,0,3,80,L13-80,9.332407985,198.9188434,12.74239911
2009,September,14,0,1,2,20,L14-20,3.988178415,163.9636953,10.50323699
2009,September,14,0,1,2,40,L14-40,8.018184654,159.7744993,10.23488484
2009,September,14,0,1,2,80,L14-80,7.427791641,159.9357123,10.24521185
2009,September,15,1,1,4,20,L15-20,4.886587648,173.2031594,11.09509996
2009,September,15,1,1,4,40,L15-40,6.543044292,162.6051904,10.41621368
2009,September,15,1,1,4,80,L15-80,8.639800374,191.5466573,12.2701505
2009,September,16,0,0,1,20,L16-20,5.875639426,198.338787,12.70524177
2009,September,16,0,0,1,40,L16-40,7.295134124,179.3144429,11.48657748
2009,September,16,0,0,1,80,L16-80,9.742014972,208.6519887,13.36588639
2009,September,17,0,0,1,20,L17-20,4.046007486,162.9717066,10.43969203
2009,September,17,0,0,1,40,L17-40,6.669868996,161.7269394,10.35995454
2009,September,17,0,0,1,80,L17-80,8.74731753,192.5242595,12.3327739
2009,September,18,1,1,4,20,L18-20,2.614098565,160.788378,10.29983204
2009,September,18,1,1,4,40,L18-40,7.240798503,167.170945,10.70868747
2009,September,18,1,1,4,80,L18-80,8.850748596,183.6538223,11.7645501
2009,September,19,1,0,3,20,L19-20,2.389082969,152.7987024,9.788028198
2009,September,19,1,0,3,40,L19-40,5.204335621,141.4937377,9.063853071
2009,September,19,1,0,3,80,L19-80,8.456955708,178.9889704,11.46572831
2009,September,20,0,1,2,20,L20-20,1.049500936,147.853653,9.471257484
2009,September,20,0,1,2,40,L20-40,4.789893949,155.4241749,9.956211109
2009,September,20,0,1,2,80,L20-80,8.714223331,187.5983921,12.01723194
2009,November,1,1,1,4,20,L1-20,5.038708671,167.7615233,10.74651882
2009,November,1,1,1,4,40,L1-40,7.974547723,187.4992102,12.01087853
2009,November,1,1,1,4,80,L1-80,8.685932626,180.830409,11.58368747
2009,November,2,0,0,1,20,L2-20,7.024984404,159.6743583,10.22846999
2009,November,2,0,0,1,40,L2-40,6.620679975,179.7421721,11.51397702
2009,November,2,0,0,1,80,L2-80,6.534872115,176.7298449,11.32101291
2009,November,3,1,0,3,20,L3-20,6.598315658,191.8853879,12.29184896
2009,November,3,1,0,3,40,L3-40,6.827386151,171.5481523,10.98908327
2009,November,3,1,0,3,80,L3-80,4.883094198,155.0676728,9.933374243
2009,November,4,0,1,2,20,L4-20,3.935495945,168.3551199,10.78454352
2009,November,4,0,1,2,40,L4-40,6.017935122,170.9626798,10.95157899
2009,November,4,0,1,2,80,L4-80,7.849563319,179.105952,11.47322194
2009,November,5,1,1,4,20,L5-20,7.391422333,191.9258392,12.2944402
2009,November,5,1,1,4,40,L5-40,6.062383032,170.8893089,10.94687898
2009,November,5,1,1,4,80,L5-80,6.176606363,162.5488575,10.4126051
2009,November,6,0,0,1,20,L6-20,5.132158453,184.0323836,11.78880004
2009,November,6,0,0,1,40,L6-40,5.968402994,164.8297884,10.55871731
2009,November,6,0,0,1,80,L6-80,6.522894573,163.5956276,10.47965926
2009,November,7,0,0,1,20,L7-20,8.694915783,202.6190691,12.97942872
2009,November,7,0,0,1,40,L7-40,8.009731753,184.1473343,11.79616356
2009,November,7,0,0,1,80,L7-80,9.708546475,201.9854161,12.93883808
2009,November,8,1,0,3,20,L8-20,8.017779164,192.2074471,12.31247948
2009,November,8,1,0,3,40,L8-40,7.399906425,176.0876728,11.27987656
2009,November,8,1,0,3,80,L8-80,9.205021834,186.2426234,11.93038391
2009,November,9,1,0,3,20,L9-20,7.881940112,196.8813258,12.6118795
2009,November,9,1,0,3,40,L9-40,7.111135371,166.3137659,10.65377816
2009,November,9,1,0,3,80,L9-80,8.106768559,180.4513681,11.55940681
2009,November,10,0,1,2,20,L10-20,5.416749844,201.0785614,12.88074665
2009,November,10,0,1,2,40,L10-40,7.799968808,179.5529196,11.50185386
2009,November,10,0,1,2,80,L10-80,9.183780412,185.5634415,11.88687677
2009,November,11,0,1,2,20,L11-20,5.227698066,174.9660085,11.20802482
2009,November,11,0,1,2,40,L11-40,6.293231441,172.9489704,11.07881709
2009,November,11,0,1,2,80,L11-80,9.040112289,194.8046544,12.47885178
2009,November,12,1,1,4,20,L12-20,8.39937617,201.5627362,12.91176199
2009,November,12,1,1,4,40,L12-40,7.237960075,175.3059238,11.22979917
2009,November,12,1,1,4,80,L12-80,9.205427324,190.396615,12.19648092
2009,November,13,1,0,3,20,L13-20,6.949532127,189.4244288,12.13420447
2009,November,13,1,0,3,40,L13-40,6.533686837,161.625134,10.35343308
2009,November,13,1,0,3,80,L13-80,7.532376794,163.3856135,10.46620614
2009,November,14,0,1,2,20,L14-20,5.50143481,169.2860367,10.84417633
2009,November,14,0,1,2,40,L14-40,6.533437305,154.9365867,9.924977114
2009,November,14,0,1,2,80,L14-80,9.77077355,204.7916502,13.11860025
2009,November,15,1,1,4,20,L15-20,6.094884591,188.4733992,12.07328327
2009,November,15,1,1,4,40,L15-40,6.078914535,165.38189,10.59408392
2009,November,15,1,1,4,80,L15-80,8.323206488,184.0473625,11.78975955
2009,November,16,0,0,1,20,L16-20,7.391890206,193.8234697,12.41599889
2009,November,16,0,0,1,40,L16-40,6.413194011,181.0414669,11.59720744
2009,November,16,0,0,1,80,L16-80,8.910761073,191.3703526,12.25885675
2009,November,17,0,0,1,20,L17-20,5.514909545,180.69433,11.5749705
2009,November,17,0,0,1,40,L17-40,5.911572052,163.2943018,10.46035688
2009,November,17,0,0,1,80,L17-80,9.443480973,205.3680113,13.15552087
2009,November,18,1,1,4,20,L18-20,4.877510917,172.8013258,11.06935925
2009,November,18,1,1,4,40,L18-40,5.890174672,168.0844852,10.76720717
2009,November,18,1,1,4,80,L18-80,9.079538366,186.8170945,11.96718346
2009,November,19,1,0,3,20,L19-20,3.793044292,166.5998872,10.67210656
2009,November,19,1,0,3,40,L19-40,5.090642545,153.8541044,9.855635296
2009,November,19,1,0,3,80,L19-80,8.496818465,178.4692525,11.43243615
2009,November,20,0,1,2,20,L20-20,3.187804117,165.651086,10.61132812
2009,November,20,0,1,2,40,L20-40,2.986930755,152.5351481,9.771145397
2009,November,20,0,1,2,80,L20-80,8.55268247,183.4497884,11.75148007
2010,May,1,1,1,4,20,L1-20,5.05411728,112.2577151,7.191047552
2010,May,1,1,1,4,40,L1-40,5.234747349,141.1494499,9.041798636
2010,May,1,1,1,4,80,L1-80,6.282907049,152.7551199,9.785236383
2010,May,2,0,0,1,20,L2-20,5.132283219,106.4499577,6.819013357
2010,May,2,0,0,1,40,L2-40,4.503462258,133.3923554,8.544893513
2010,May,2,0,0,1,80,L2-80,4.934092327,140.3173484,8.98849575
2010,May,3,1,0,3,20,L3-20,5.033437305,105.3139351,6.746241853
2010,May,3,1,0,3,40,L3-40,4.823175296,135.1027927,8.654460958
2010,May,3,1,0,3,80,L3-80,3.336431691,115.5516502,7.402050942
2010,May,4,0,1,2,20,L4-20,3.106113537,95.61249647,6.124785641
2010,May,4,0,1,2,40,L4-40,4.692950717,145.5605924,9.324368261
2010,May,4,0,1,2,80,L4-80,4.365751716,119.2768124,7.640677941
2010,May,5,1,1,4,20,L5-20,5.007330006,100.7185614,6.451870711
2010,May,5,1,1,4,40,L5-40,5.026450405,128.6546968,8.241407863
2010,May,5,1,1,4,80,L5-80,3.100249532,96.20750353,6.162900692
2010,May,6,0,0,1,20,L6-20,2.706144729,76.85119887,4.922971625
2010,May,6,0,0,1,40,L6-40,4.210729881,127.3802257,8.159767603
2010,May,6,0,0,1,80,L6-80,5.155084217,139.528237,8.937946732
2010,May,7,0,0,1,20,L7-20,4.577791641,90.01526093,5.766237087
2010,May,7,0,0,1,40,L7-40,7.183437305,163.9935684,10.5051506
2010,May,7,0,0,1,80,L7-80,6.962913288,154.2499859,9.880994734
2010,May,8,1,0,3,20,L8-20,5.204179663,98.57057828,6.314274889
2010,May,8,1,0,3,40,L8-40,5.640174672,128.8653315,8.254900732
2010,May,8,1,0,3,80,L8-80,6.566531503,143.1756841,9.171595446
2010,May,9,1,0,3,20,L9-20,4.795913911,93.20820874,5.970771417
2010,May,9,1,0,3,40,L9-40,3.370243294,81.29909732,5.207895771
2010,May,9,1,0,3,80,L9-80,4.863474735,109.1679267,6.993121421
2010,May,10,0,1,2,20,L10-20,3.707985028,102.8148942,6.586157916
2010,May,10,0,1,2,40,L10-40,6.742732377,180.3462906,11.55267573
2010,May,10,0,1,2,80,L10-80,8.378165939,180.1206488,11.53822154
