year,month,day,transect,plot,species_code,family,genus,species,plant_count,area,duplicate_flag,high_abundance_method,plant_count_notes
2022,9,27,S1,1,MOCE,NA,Morella,cerifera,3,1,NA,NA,non-wetland quadrat
2022,9,27,S1,1,LOJA,NA,Lonicera,japonica,1,1,NA,NA,non-wetland quadrat
2022,9,27,S2,1,PLOD,NA,Pluchea,odorata,3,1,NA,NA,NA
2022,9,27,S2,1,DISP,NA,Distichlis,spicata,32,0.01,NA,Y,NA
2022,9,27,S2,1,SPPA,NA,Spartina,patens,9,0.01,NA,Y,NA
2022,9,27,S2,1,IVFR,NA,Iva frutescens,NA,2,1,NA,NA,NA
2022,9,27,S3,1,POHY,NA,Polygonum,hydropiperoides,1,1,NA,NA,NA
2022,9,27,S3,1,SPAL,NA,Spartina,alterniflora,49,1,NA,NA,NA
2022,9,27,S3,1,SPCY,NA,Spartina,cynosuroides,8,1,NA,NA,NA
2022,9,27,S3,1,SCRO,NA,Schoenoplectus,robustus,4,1,NA,NA,NA
2022,9,27,S3,1,IVFR,NA,Iva frutescens,NA,2,1,NA,NA,NA
2022,9,27,R1,2,SYSU,NA,Symphyotrichum,subulatum,15,1,NA,NA,NA
2022,9,27,R1,2,SPAL,NA,Spartina,alterniflora,23,1,NA,NA,NA
2022,9,27,R1,2,SCRO,NA,Schoenoplectus,robustus,113,1,NA,NA,NA
2022,9,27,R1,2,TYAN,NA,Typha,angustifolia,4,1,NA,NA,NA
2022,9,27,R2,2,PHAU,NA,Phragmites,australis,30,1,NA,NA,NA
2022,9,27,R3,2,SCRO,NA,Schoenoplectus,robustus,3,1,NA,NA,NA
2022,9,27,R3,2,PHAU,NA,Phragmites,australis,34,1,NA,NA,NA
2022,9,27,R3,2,HIMO,NA,Hibiscus,moscheutos,9,1,NA,NA,NA
2022,9,27,R3,2,IVFR,NA,Iva frutescens,NA,1,1,NA,NA,NA
2022,9,27,S1,2,UNKGRASS,NA,Unk,grass,25,1,NA,NA,non-wetland quadrat
2022,9,27,S1,2,PAVI,NA,Panicum,varigatum,1,1,NA,NA,non-wetland quadrat
2022,9,27,S1,2,SOSPP,NA,Solidago,sp.,8,1,NA,NA,non-wetland quadrat
2022,9,27,S1,2,DISP,NA,Distichlis,spicata,9,0.01,NA,Y,non-wetland quadrat
2022,9,27,S2,2,SOSE,NA,Solidago,sempervirens,4,1,NA,NA,NA
2022,9,27,S2,2,SYSU,NA,Symphyotrichum,subulatum,2,1,NA,NA,NA
2022,9,27,S2,2,DISP,NA,Distichlis,spicata,12,0.01,NA,Y,NA
2022,9,27,S2,2,SPPA,NA,Spartina,patens,1,0.01,NA,Y,NA
2022,9,27,S2,2,IVFR,NA,Iva frutescens,NA,4,1,NA,NA,NA
2022,9,27,S3,2,SPAL,NA,Spartina,alterniflora,15,1,NA,NA,NA
2022,9,27,S3,2,SCRO,NA,Schoenoplectus,robustus,2,1,NA,NA,NA
2022,9,27,S3,2,POHY,NA,Polygonum,hydropiperoides,6,1,NA,NA,NA
2022,9,27,S3,2,SYSU,NA,Symphyotrichum,subulatum,13,1,NA,NA,NA
2022,9,27,S3,2,ATPA,NA,Atriplex,patula,1,1,NA,NA,NA
2022,9,27,S3,2,DISP,NA,Distichlis,spicata,8,0.01,NA,Y,NA
2022,9,27,S3,2,SPPA,NA,Spartina,patens,2,0.01,NA,Y,NA
2022,9,27,S3,2,SCAM,NA,Schoenoplectus,americanus,6,1,NA,NA,NA
2022,9,27,S3,2,IVFR,NA,Iva frutescens,NA,4,1,NA,NA,NA
2022,9,27,R1,3,SCRO,NA,Schoenoplectus,robustus,45,1,NA,NA,NA
2022,9,27,R1,3,PHAU,NA,Phragmites,australis,7,1,NA,NA,NA
2022,9,27,R1,3,TYAN,NA,Typha,angustifolia,4,1,NA,NA,NA
2022,9,27,R1,3,SCAM,NA,Schoenoplectus,americanus,3,1,NA,NA,NA
2022,9,27,R1,3,IVFR,NA,Iva frutescens,NA,1,1,NA,NA,NA
2022,9,27,R2,3,PHAU,NA,Phragmites,australis,21,1,NA,NA,NA
2022,9,27,R2,3,PLOD,NA,Pluchea,odorata,1,1,NA,NA,NA
2022,9,27,R2,3,SPAL,NA,Spartina,alterniflora,26,1,NA,NA,NA
2022,9,27,R2,3,IVFR,NA,Iva frutescens,NA,1,1,NA,NA,NA
2022,9,27,R3,3,PHAU,NA,Phragmites,australis,51,1,NA,NA,NA
2022,9,27,R3,3,HIMO,NA,Hibiscus,moscheutos,1,1,NA,NA,NA
2022,9,27,R3,3,SCRO,NA,Schoenoplectus,robustus,6,1,NA,NA,NA
2022,9,27,R3,3,KOVI,NA,Kosteletzkya,virginica,1,1,NA,NA,NA
2022,9,27,R3,3,SYSU,NA,Symphyotrichum,subulatum,4,1,NA,NA,NA
2022,9,27,S1,3,SYSU,NA,Symphyotrichum,subulatum,1,1,NA,NA,NA
2022,9,27,S1,3,SOSE,NA,Solidago,sempervirens,3,1,NA,NA,NA
2022,9,27,S1,3,SYTE,NA,Symphyotrichum,tenuifolium,45,1,NA,NA,NA
2022,9,27,S1,3,DISP,NA,Distichlis,spicata,15,0.01,NA,Y,NA
2022,9,27,S1,3,SPPA,NA,Spartina,patens,2,0.01,NA,Y,NA
2022,9,27,S1,3,IVFR,NA,Iva frutescens,NA,1,1,NA,NA,non-wetland quadrat
2022,9,27,S2,3,SCAM,NA,Schoenoplectus,americanus,61,1,NA,NA,NA
2022,9,27,S2,3,ATPA,NA,Atriplex,patula,35,1,NA,NA,NA
2022,9,27,S2,3,DISP,NA,Distichlis,spicata,32,0.01,NA,Y,NA
2022,9,27,S2,3,SPPA,NA,Spartina,patens,16,0.01,NA,Y,NA
2022,9,27,S2,3,IVFR,NA,Iva frutescens,NA,3,1,NA,NA,NA
2022,9,27,S3,3,SYSU,NA,Symphyotrichum,subulatum,1,1,NA,NA,NA
2022,9,27,S3,3,ATPA,NA,Atriplex,patula,1,1,NA,NA,NA
2022,9,27,S3,3,SOSE,NA,Solidago,sempervirens,19,1,NA,NA,NA
2022,9,27,S3,3,DISP,NA,Distichlis,spicata,5,0.01,NA,Y,NA
2022,9,27,S3,3,IVFR,NA,Iva frutescens,NA,3,1,NA,NA,NA
2022,9,27,R1,4,TYAN,NA,Typha,angustifolia,11,1,NA,NA,NA
2022,9,27,R1,4,SCAM,NA,Schoenoplectus,americanus,8,1,NA,NA,NA
2022,9,27,R1,4,PHAU,NA,Phragmites,australis,10,1,NA,NA,NA
2022,9,27,R1,4,SCRO,NA,Schoenoplectus,robustus,25,1,NA,NA,NA
2022,9,27,R1,4,IVFR,NA,Iva frutescens,NA,2,1,NA,NA,NA
2022,9,27,R2,4,PHAU,NA,Phragmites,australis,48,1,NA,NA,NA
2022,9,27,R3,4,PHAU,NA,Phragmites,australis,87,1,NA,NA,NA
2022,9,27,R3,4,HIMO,NA,Hibiscus,moscheutos,2,1,NA,NA,NA
2022,9,27,S1,4,SYSU,NA,Symphyotrichum,subulatum,19,1,NA,NA,NA
2022,9,27,S1,4,SOSE,NA,Solidago,sempervirens,2,1,NA,NA,NA
2022,9,27,S1,4,DISP,NA,Distichlis,spicata,48,0.01,NA,Y,NA
2022,9,27,S1,4,SPPA,NA,Spartina,patens,20,0.01,NA,Y,NA
2022,9,27,S1,4,IVFR,NA,Iva frutescens,NA,2,1,NA,NA,non-wetland quadrat
2022,9,27,S2,4,SCAM,NA,Schoenoplectus,americanus,167,1,NA,NA,NA
2022,9,27,S2,4,SOSE,NA,Solidago,sempervirens,11,1,NA,NA,NA
2022,9,27,S2,4,ATPA,NA,Atriplex,patula,1,1,NA,NA,NA
2022,9,27,S2,4,IVFR,NA,Iva frutescens,NA,1,1,NA,NA,NA
2022,9,27,S3,4,SCAM,NA,Schoenoplectus,americanus,2,1,NA,NA,NA
2022,9,27,S3,4,SCRO,NA,Schoenoplectus,robustus,17,1,NA,NA,NA
2022,9,27,S3,4,SPAL,NA,Spartina,alterniflora,17,1,NA,NA,NA
2022,9,27,S3,4,SYSU,NA,Symphyotrichum,subulatum,5,1,NA,NA,NA
2022,9,27,S3,4,DISP,NA,Distichlis,spicata,10,0.01,NA,Y,NA
2022,9,27,S3,4,SPPA,NA,Spartina,patens,10,0.01,NA,Y,NA
2022,9,27,S3,4,IVFR,NA,Iva frutescens,NA,2,1,NA,NA,NA
2022,9,27,R1,5,SALA,NA,Sagittaria,latifolia,7,1,NA,NA,NA
2022,9,27,R1,5,PHAU,NA,Phragmites,australis,13,1,NA,NA,NA
2022,9,27,R2,5,PHAU,NA,Phragmites,australis,47,1,NA,NA,NA
2022,9,27,R3,5,PHAU,NA,Phragmites,australis,30,1,NA,NA,NA
2022,9,27,R3,5,HIMO,NA,Hibiscus,moscheutos,3,1,NA,NA,NA
2022,9,27,S1,5,PHAU,NA,Phragmites,australis,11,1,NA,NA,NA
2022,9,27,S1,5,TYAN,NA,Typha,angustifolia,2,1,NA,NA,NA
2022,9,27,S1,5,BAHA,NA,Baccharis,halimifolia,1,1,NA,NA,NA
2022,9,27,S1,5,JUVI,NA,Juniperus,virginia,1,1,NA,NA,NA
2022,9,27,S2,5,DISP,NA,Distichlis,spicata,32,0.01,NA,Y,NA
2022,9,27,S2,5,SCAM,NA,Schoenoplectus,americanus,109,1,NA,NA,NA
2022,9,27,S2,5,IVFR,NA,Iva frutescens,NA,3,1,NA,NA,NA
2022,9,27,S3,5,SYSU,NA,Symphyotrichum,subulatum,14,1,NA,NA,NA
2022,9,27,S3,5,SCRO,NA,Schoenoplectus,robustus,8,1,NA,NA,NA
2022,9,27,S3,5,TYAN,NA,Typha,angustifolia,3,1,NA,NA,NA
2022,9,27,S3,5,SCAM,NA,Schoenoplectus,americanus,21,1,NA,NA,NA
2022,9,27,S3,5,ATPA,NA,Atriplex,patula,1,1,NA,NA,NA
2022,9,27,S1,6,PHAU,NA,Phragmites,australis,17,1,NA,NA,NA
2022,9,27,S1,6,HYUM,NA,Hydrocotyle,umbellata,35,1,NA,NA,NA
2022,9,27,S1,6,COAR,NA,Convolvulus,arvensis,1,1,NA,NA,NA
2022,9,27,S2,6,SCAM,NA,Schoenoplectus,americanus,10,1,NA,NA,NA
2022,9,27,S2,6,SCRO,NA,Schoenoplectus,robustus,8,1,NA,NA,NA
2022,9,27,S2,6,SPAL,NA,Spartina,alterniflora,7,1,NA,NA,NA
2022,9,27,S2,6,TYAN,NA,Typha,angustifolia,19,1,NA,NA,NA
2022,9,28,G3,1,PHAU,NA,Phragmites,australis,49,1,NA,NA,NA
2022,9,28,G3,1,SPAL,NA,Spartina,alterniflora,20,1,NA,NA,NA
2022,9,28,G3,1,SYSU,NA,Symphyotrichum,subulatum,1,1,NA,NA,NA
2022,9,28,G3,1,KOVI,NA,Kosteletzkya,virginica,15,1,NA,NA,NA
2022,9,28,G3,3,KOVI,NA,Kosteletzkya,virginica,12,1,NA,NA,NA
2022,9,28,G3,3,ATPA,NA,Atriplex,patula,14,1,NA,NA,NA
2022,9,28,G3,3,SOSE,NA,Solidago,sempervirens,2,1,NA,NA,NA
2022,9,28,G3,3,PHAU,NA,Phragmites,australis,9,1,NA,NA,NA
2022,9,28,G3,3,DISP,NA,Distichlis,spicata,26,0.01,NA,Y,NA
2022,9,28,G3,3,IVFR,NA,Iva frutescens,NA,2,1,NA,NA,NA
2022,9,28,G3,4,PHAU,NA,Phragmites,australis,5,1,NA,NA,NA
2022,9,28,G3,4,POHY,NA,Polygonum,hydropiperoides,9,1,NA,NA,NA
2022,9,28,G3,4,DISP,NA,Distichlis,spicata,22,0.01,NA,Y,NA
2022,9,28,G3,4,SPPA,NA,Spartina,patens,2,0.01,NA,Y,NA
2022,9,28,G3,4,IVFR,NA,Iva frutescens,NA,1,1,NA,NA,NA
2022,9,28,G3,5,KOVI,NA,Kosteletzkya,virginica,10,1,NA,NA,NA
2022,9,28,G3,5,SPCY,NA,Spartina,cynosuroides,4,1,NA,NA,NA
2022,9,28,G3,5,SOSE,NA,Solidago,sempervirens,1,1,NA,NA,NA
2022,9,28,G3,5,SPPA,NA,Spartina,patens,80,0.01,NA,Y,NA
2022,9,28,G3,6,POHY,NA,Polygonum,hydropiperoides,1,1,NA,NA,NA
2022,9,28,G3,6,SPCY,NA,Spartina,cynosuroides,51,1,NA,NA,NA
2023,10,2,G2,1,PHAU,NA,PHAU,NA,27,1,NA,NA,NA
2023,10,2,G2,11,PHAU,NA,PHAU,NA,21,1,NA,NA,NA
2023,10,2,G2,2,PHAU,NA,PHAU,NA,102,1,NA,NA,NA
2023,10,2,G2,3,PHAU,NA,PHAU,NA,38,1,NA,NA,NA
2023,10,2,G2,3,SCRO,NA,SCRO,NA,11,1,NA,NA,NA
2023,10,2,G2,4,PHAU,NA,PHAU,NA,54,1,NA,NA,NA
2023,10,2,G2,5,PHAU,NA,PHAU,NA,46,1,NA,NA,NA
2023,10,2,G2,7,IVFR,NA,Iva,frutescens,2,1,NA,NA,NA
2023,10,2,G2,8,IVFR,NA,Iva,frutescens,1,1,NA,NA,NA
2023,9,19,G1,12,SCAM,NA,SCAM,NA,209,1,NA,NA,NA
2023,9,19,G1,12,HIMO,NA,HIMO,NA,7,1,NA,NA,NA
2023,9,19,G1,13,PHAU,NA,PHAU,NA,8,1,NA,NA,NA
2023,9,19,G1,13,IVFR,NA,IVFR,NA,1,1,NA,NA,NA
2023,9,19,G1,13,SCAM,NA,SCAM,NA,111,1,NA,NA,NA
2023,9,19,G1,13,IVFR,NA,Iva,frutescens,1,1,NA,NA,NA
2023,9,19,G1,14,SCAM,NA,SCAM,NA,397,1,NA,NA,NA
2023,9,19,G1,15,SCAM,NA,SCAM,NA,236,1,NA,NA,NA
2023,9,19,G1,15,HIMO,NA,HIMO,NA,9,1,NA,NA,NA
2023,9,19,G1,16,SCAM,NA,SCAM,NA,259,1,NA,NA,NA
2023,9,19,G1,16,HIMO,NA,HIMO,NA,5,1,NA,NA,NA
2023,9,19,G3,3,IVFR,NA,Iva,frutescens,1,1,NA,NA,NA
2023,9,19,G3,4,IVFR,NA,Iva,frutescens,1,1,NA,NA,NA
2023,9,20,G1,1,PHAU,NA,PHAU,NA,123,1,NA,NA,NA
2023,9,20,G1,1,ATPA,NA,ATPA,NA,1,1,NA,NA,NA
2023,9,20,G1,10,PHAU,NA,PHAU,NA,48,1,NA,NA,NA
2023,9,20,G1,10,HIMO,NA,HIMO,NA,4,1,NA,NA,NA
2023,9,20,G2,10,PHAU,NA,PHAU,NA,40,1,NA,NA,NA
2023,9,20,G1,11,SCAM,NA,SCAM,NA,83,1,NA,NA,NA
2023,9,20,G1,11,PHAU,NA,PHAU,NA,14,1,NA,NA,NA
2023,9,20,G1,11,HIMO,NA,HIMO,NA,2,1,NA,NA,NA
2023,9,20,G1,17,SCAM,NA,SCAM,NA,251,1,NA,NA,NA
2023,9,20,G1,18,SCAM,NA,SCAM,NA,225,1,NA,NA,NA
2023,9,20,G1,19,SCAM,NA,SCAM,NA,207,1,NA,NA,NA
2023,9,20,G1,2,SCAM,NA,SCAM,NA,28,1,NA,NA,NA
2023,9,20,G1,2,IVFR,NA,Iva,frutescens,1,1,NA,NA,NA
2023,9,20,G1,3,SOSE,NA,SOSE,NA,13,1,NA,NA,NA
2023,9,20,G1,4,IVFR,NA,IVFR,NA,2,1,NA,NA,NA
2023,9,20,G1,5,SCAM,NA,SCAM,NA,65,1,NA,NA,NA
2023,9,20,G1,6,SCAM,NA,SCAM,NA,185,1,NA,NA,NA
2023,9,20,G1,6,IVFR,NA,Iva,frutescens,1,1,NA,NA,NA
2023,9,20,G2,6,PHAU,NA,PHAU,NA,43,1,NA,NA,NA
2023,9,20,G1,7,SCAM,NA,SCAM,NA,69,1,NA,NA,NA
2023,9,20,G1,7,AMCA,NA,AMCA,NA,1,1,NA,NA,NA
2023,9,20,G1,7,IVFR,NA,Iva,frutescens,1,1,NA,NA,NA
2023,9,20,G2,7,PHAU,NA,PHAU,NA,4,1,NA,NA,NA
2023,9,20,G2,7,SCAM,NA,SCAM,NA,54,1,NA,NA,NA
2023,9,20,G1,8,SCAM,NA,SCAM,NA,199,1,NA,NA,NA
2023,9,20,G1,8,PUDI,NA,PUDI,NA,10,1,NA,NA,NA
2023,9,20,G1,8,IVFR,NA,Iva,frutescens,1,1,NA,NA,NA
2023,9,20,G2,8,SCAM,NA,SCAM,NA,84,1,NA,NA,NA
2023,9,20,G2,8,SOSE,NA,SOSE,NA,5,1,NA,NA,NA
2023,9,20,G1,9,SCAM,NA,SCAM,NA,172,1,NA,NA,NA
2023,9,20,G1,9,SOSE,NA,SOSE,NA,1,1,NA,NA,NA
2023,9,20,G2,9,SCAM,NA,SCAM,NA,31,1,NA,NA,NA
2023,9,20,G2,9,SOSE,NA,SOSE,NA,9,1,NA,NA,NA
2023,9,26,G3,1,PHAU,NA,PHAU,NA,73,1,NA,NA,NA
2023,9,26,G3,2,PHAU,NA,PHAU,NA,36,1,NA,NA,NA
2023,9,26,G3,2,HIMO,NA,HIMO,NA,5,1,NA,NA,NA
2023,9,26,G3,2,SPCY,NA,SPCY,NA,6,1,NA,NA,NA
2023,9,26,G3,3,PHAU,NA,PHAU,NA,10,1,NA,NA,NA
2023,9,26,G3,3,HIMO,NA,HIMO,NA,21,1,NA,NA,NA
2023,9,26,G3,3,SOSE,NA,SOSE,NA,2,1,NA,NA,NA
2023,9,26,G3,4,PHAU,NA,PHAU,NA,5,1,NA,NA,NA
2023,9,26,G3,4,SOSE,NA,SOSE,NA,2,1,NA,NA,NA
2023,9,26,G3,5,HIMO,NA,HIMO,NA,5,1,NA,NA,NA
2023,9,26,G3,5,SOSE,NA,SOSE,NA,2,1,NA,NA,NA
2023,9,26,G3,6,SOSE,NA,SOSE,NA,1,1,NA,NA,NA
2023,9,26,G3,6,SPCY,NA,SPCY,NA,82,1,NA,NA,NA
2024,9,16,G1,11,PHAU,NA,Phragmites,australis,42,1,NA,NA,NA
2024,9,16,G1,11,SCAM,NA,Schoenoplectus,americanus,24,1,NA,NA,NA
2024,9,16,G1,11,SCRO,NA,Schoenoplectus,robustus,6,1,NA,NA,NA
2024,9,16,G1,11,KOVI,NA,Kosteletzkya,virginica,5,1,NA,NA,NA
2024,9,16,G1,11,AMCA,NA,Amaranthus,cannabinus,3,1,NA,NA,NA
2024,9,16,G1,12,SCAM,NA,Schoenoplectus,americanus,248,1,NA,NA,NA
2024,9,16,G1,12,KOVI,NA,Kosteletzkya,virginica,5,1,NA,NA,NA
2024,9,16,G1,12,SCRO,NA,Schoenoplectus,robustus,2,1,NA,NA,NA
2024,9,16,G1,13,SCAM,NA,Schoenoplectus,americanus,112,1,NA,NA,NA
2024,9,16,G1,13,PHAU,NA,Phragmites,australis,24,1,NA,NA,NA
2024,9,16,G1,13,SCRO,NA,Schoenoplectus,robustus,1,1,NA,NA,NA
2024,9,16,G1,13,IVFR,NA,Iva,frutescens,2,1,NA,NA,NA
2024,9,16,G1,14,AMCA,NA,Amaranthus,cannabinus,3,1,NA,NA,NA
2024,9,16,G1,14,KOVI,NA,Kosteletzkya,virginica,1,1,NA,NA,NA
2024,9,16,G1,14,POHY,NA,Polygonum,hydropiperoides,1,1,NA,NA,NA
2024,9,16,G1,14,SCAM,NA,Schoenoplectus,americanus,319,1,NA,NA,NA
2024,9,16,G1,14,ATPA,NA,Atriplex,patula,1,1,NA,NA,NA
2024,9,16,G1,15,SCAM,NA,Schoenoplectus,americanus,215,1,NA,NA,NA
2024,9,16,G1,15,KOVI,NA,Kosteletzkya,virginica,12,1,NA,NA,NA
2024,9,16,G1,15,POHY,NA,Polygonum,hydropiperoides,1,1,NA,NA,NA
2024,9,16,G1,16,SCAM,NA,Schoenoplectus,americanus,352,1,NA,NA,NA
2024,9,16,G1,16,AMCA,NA,Amaranthus,cannabinus,3,1,NA,NA,NA
2024,9,16,G1,16,KOVI,NA,Kosteletzkya,virginica,6,1,NA,NA,NA
2024,9,16,G1,17,SCAM,NA,Schoenoplectus,americanus,308,1,NA,NA,NA
2024,9,16,G1,18,SCAM,NA,Schoenoplectus,americanus,347,1,NA,NA,NA
2024,9,16,G1,19,SCAM,NA,Schoenoplectus,americanus,237,1,NA,NA,NA
2024,9,16,G1,20,TYSPP,NA,Typha,sp.,3,1,NA,NA,NA
2024,9,16,G1,4,IVFR,NA,Iva,frutescens,1,1,NA,NA,NA
2024,9,16,G1,6,SCAM,NA,Schoenoplectus,americanus,169,1,NA,NA,NA
2024,9,16,G1,6,IVFR,NA,Iva,frutescens,1,1,NA,NA,"""Main bush outside plot"""
2024,9,16,G1,7,IVFR,NA,Iva,frutescens,2,1,NA,NA,NA
2024,9,16,G1,9,KOVI,NA,Kosteletzkya,virginica,1,1,NA,NA,NA
2024,9,16,G1,9,SOSE,NA,Solidago,sempervirens,4,1,NA,NA,NA
2024,9,16,G1,9,SCAM,NA,Schoenoplectus,americanus,145,1,NA,NA,NA
2024,9,16,G1,9,PHAU,NA,Phragmites,australis,2,1,NA,NA,NA
2024,9,17,G1,1,PHAU,NA,Phragmites,australis,68,1,NA,NA,NA
2024,9,17,G1,1,SCRO,NA,Schoenoplectus,robustus,8,1,NA,NA,NA
2024,9,17,G1,1,SYSPP,NA,Aster,sp.,3,1,NA,NA,NA
2024,9,17,G1,10,PHAU,NA,Phragmites,australis,47,1,NA,NA,NA
2024,9,17,G1,10,KOVI,NA,Kosteletzkya,virginica,1,1,NA,NA,NA
2024,9,17,G1,2,SCAM,NA,Schoenoplectus,americanus,75,1,NA,NA,NA
2024,9,17,G1,2,IVFR,NA,Iva,frutescens,2,1,NA,NA,NA
2024,9,17,G1,3,SOSE,NA,Solidago,sempervirens,15,1,NA,NA,NA
2024,9,17,G1,4,SOSE,NA,Solidago,sempervirens,1,1,NA,NA,NA
2024,9,17,G1,5,SCAM,NA,Schoenoplectus,americanus,74,1,NA,NA,NA
2024,9,17,G1,7,SCAM,NA,Schoenoplectus,americanus,121,1,NA,NA,NA
2024,9,17,G1,7,POHY,NA,Polygonum,hydropiperoides,1,1,NA,NA,NA
2024,9,17,G1,8,SCAM,NA,Schoenoplectus,americanus,69,1,NA,NA,NA
2024,9,17,G1,8,IVFR,NA,Iva,frutescens,1,1,NA,NA,NA
2024,9,18,G2,11,PHAU,NA,Phragmites,australis,18,1,NA,NA,NA
2024,9,18,G3,3,SOSE,NA,Solidago,sempervirens,1,1,NA,NA,NA
2024,9,18,G3,3,PHAU,NA,Phragmites,australis,29,1,NA,NA,NA
2024,9,18,G3,3,KOVI,NA,Kosteletzkya,virginica,19,1,NA,NA,NA
2024,9,18,G3,3,IVFR,NA,Iva,frutescens,1,1,NA,NA,NA
2024,9,18,G2,4,PHAU,NA,Phragmites,australis,46,1,NA,NA,NA
2024,9,18,G3,4,KOVI,NA,Kosteletzkya,virginica,1,1,NA,NA,NA
2024,9,18,G3,4,PHAU,NA,Phragmites,australis,10,1,NA,NA,NA
2024,9,18,G3,4,SOSE,NA,Solidago,sempervirens,3,1,NA,NA,NA
2024,9,18,G3,4,IVFR,NA,Iva,frutescens,1,1,NA,NA,NA
2024,9,18,G3,5,KOVI,NA,Kosteletzkya,virginica,11,1,NA,NA,NA
2024,9,18,G3,5,PHAU,NA,Phragmites,australis,5,1,NA,NA,NA
2024,9,18,G3,5,SOSE,NA,Solidago,sempervirens,1,1,NA,NA,NA
2024,9,18,G3,5,SYSPP,NA,Aster,sp.,1,1,NA,NA,NA
2024,9,18,G3,6,SOSE,NA,Solidago,sempervirens,2,1,NA,NA,NA
2024,9,18,G3,6,POHY,NA,Polygonum,hydropiperoides,1,1,NA,NA,NA
2024,9,18,G2,8,SCAM,NA,Schoenoplectus,americanus,181,1,NA,NA,NA
2024,9,18,G2,8,SOSE,NA,Solidago,sempervirens,1,1,NA,NA,NA
2024,9,18,G2,8,IVFR,NA,Iva,frutescens,1,1,NA,NA,NA
2024,9,20,G2,1,PHAU,NA,Phragmites,australis,32,1,NA,NA,NA
2024,9,20,G2,1,SCRO,NA,Schoenoplectus,robustus,1,1,NA,NA,NA
2024,9,20,G2,2,PHAU,NA,Phragmites,australis,121,1,NA,NA,NA
2024,9,20,G2,3,PHAU,NA,Phragmites,australis,54,1,NA,NA,NA
2024,9,20,G2,3,SCRO,NA,Schoenoplectus,robustus,7,1,NA,NA,NA
2024,9,20,G2,5,PHAU,NA,Phragmites,australis,74,1,NA,NA,NA
2024,9,20,G2,6,PHAU,NA,Phragmites,australis,115,1,NA,NA,NA
2024,9,23,G2,10,PHAU,NA,Phragmites,australis,26,1,NA,NA,NA
2024,9,23,G2,7,SCAM,NA,Schoenoplectus,americanus,50,1,NA,NA,NA
2024,9,23,G2,7,PHAU,NA,Phragmites,australis,17,1,NA,NA,NA
2024,9,23,G2,7,IVFR,NA,Iva,frutescens,2,1,NA,NA,NA
2024,9,23,G2,9,SOSE,NA,Solidago,sempervirens,1,1,NA,NA,NA
2024,9,23,G2,9,SCAM,NA,Schoenoplectus,americanus,148,1,NA,NA,NA
2024,9,27,G3,1,PHAU,NA,Phragmites,australis,34,1,NA,NA,NA
2024,9,27,G3,2,KOVI,NA,Kosteletzkya,virginica,2,1,NA,NA,NA
2024,9,27,G3,2,SPCY,NA,Spartina,cynosuroides,2,1,NA,NA,"""not measured"""
2024,9,27,G3,2,PHAU,NA,Phragmites,australis,56,1,NA,NA,NA
2024,9,27,G3,2,SCRO,NA,Schoenoplectus,robustus,3,1,NA,NA,NA
